0,0,0,0,0,0,0,0,0,0,0,0,188.6,159.16,241.04,183.08,89.2399,248.4,195.04,492.203,698.28,379.961,264.04,868.477,677.12,926.436,782.918,1065.36,793.958,560.282,283.36,662.401,893.316,631.121,937.475,635.721,588.802,848.237,707.48,724.039,816.038,959.555,1167.48,1074.56,1297.21,1114.12,722.199,426.882,649.521,451.722,287.04,274.16,239.2,86.4799,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96.5999,245.64,350.521,471.963,266.8,304.52,926.436,977.955,2163.87,1690.07,3360.69,2686.39,3616.43,4627.42,3471.08,5574.94,5245.61,5301.73,3563.99,4899.72,6234.53,4221.74,5700.97,4729.54,5308.17,5709.25,4964.12,5851.84,6619.05,6599.74,6693.57,6956.67,5565.74,5903.36,4623.74,4845.45,3912.64,3974.28,2230.11,1805.07,1827.15,1691.91,436.082,455.402,185.84,80.9599,0,0,0,0
0,0,0,0,0,0,0,173.88,86.4799,172.96,259.44,271.4,269.56,602.602,887.796,1425.09,2131.68,2609.11,3768.22,4785.65,7374.31,8937.26,10352.1,11281.2,11910.4,13735.6,14865.2,15190,14311.4,14443,17249.7,16247,15190.9,16788.8,17987.4,17475.1,19383.9,23914.5,20253.2,20428,20305.7,21132.7,20250.5,17851.3,15913.9,11899.4,12063.2,9273.03,5528.03,4276.93,3592.51,2300.94,1302.73,762.679,146.28,102.12,0,0,0,0
0,0,0,0,0,0,105.8,80.9599,92.9199,84.6399,739.679,271.4,711.16,815.118,1805.07,2457.33,3434.28,3953.12,6079.06,8888.5,10860.8,14041,14868,17532.1,19291,21685.5,20288.2,24566.7,23854.7,24708.4,24913.5,28301.6,30320.8,25941.1,28681.5,30935.3,29698.1,32948.5,32513,34325.8,32794.6,28948.3,31813,26418.5,25961.3,20048.1,16213.8,13748.4,10761.5,6461.75,5140.74,2873.13,2588.88,1272.37,510.603,159.16,0,0,0,0
0,0,0,0,0,176.64,0,68.0799,152.72,487.603,527.163,284.28,730.479,1276.05,1772.87,2795.86,4852.8,5051.51,6807.64,9434.94,11127.6,15236.9,15810,21205.3,21570.5,22132.6,26763.5,26042.3,29376.1,27141.6,29216,30549,27380.8,29685.2,32442.2,31409.1,36449.8,32995.5,35846,35539.9,37173.5,33439,34894.6,29006.3,25025.8,22404.9,16865.1,13731,10273,7130.53,4962.28,3300.9,2473.89,1233.72,676.2,265.88,0,0,0,0
0,0,0,0,0,0,0,172.96,103.04,434.242,170.2,447.122,621.001,1516.18,1441.65,2105,4105.83,5556.54,5831.6,10439.5,13035.5,13366.7,16361,20491.5,21843.8,20417.9,25139.8,27177.5,27167.3,26320.1,26460.8,27827.9,30078,29644.7,30382.5,30632.7,33366.1,37085,33909.1,36985.4,40586.3,38121.2,33175.3,29051.3,25895.1,22559.5,20553.1,13562.6,12309.7,6085.5,6827.88,3630.23,2667.07,1587.94,436.082,78.1999,0,0,0,0
0,0,0,0,0,93.8399,0,75.4399,266.8,95.6799,337.641,690,1468.33,600.762,1587.94,2521.72,3747.98,6193.13,5984.31,8190.28,12571.9,12981.2,15936.9,19423.4,22741.6,22950.4,24981.6,27183,28458.9,30354,27704.6,29339.3,25160.1,29231.7,28586.8,36511.6,33786.5,38419.8,34927.8,37629.8,39449.6,33944.1,29976.8,29050.4,27941.9,21118.9,18021.5,14351.9,10097.3,6795.68,5301.73,4005.56,2119.72,1984.48,89.2399,678.96,0,0,0,0
0,0,0,0,0,88.3199,85.5599,70.8399,246.56,0,97.5199,204.24,513.363,1479.38,1503.3,2950.41,3830.77,3480.28,7303.48,8678.76,12559,14591.1,18012.3,22031.4,22786.7,23065.4,24965.1,27238.2,25663.3,28209.6,29115.7,27834.3,31399,32682.3,30814.8,33353.2,33283.2,34343.3,33663.9,34290.8,36439.7,33478.6,31530.5,29344.8,27610.8,20462,17157.7,16335.3,9398.14,8239.04,5154.54,3617.35,1681.79,1934.8,378.121,297.16,0,0,0,0
0,0,0,0,0,0,170.2,0,77.2799,185.84,521.643,512.443,582.362,1202.44,1213.48,2656.03,4597.99,4978.83,8283.19,9340.18,13106.3,12822.1,17176.1,20104.2,24569.5,25023,26429.6,28011.8,26462.7,27738.6,27152.6,27119.5,26487.5,28708.2,34375.6,32842.5,34004.1,34811.6,36309.7,39047.6,37253.7,34324.9,32101.8,32086.2,26222.6,24701,17157.7,14691.4,11948.2,7818.63,6454.39,4613.62,2327.62,1125.16,605.362,352.361,147.2,0,0,0
0,0,0,0,0,176.64,95.6799,88.3199,271.4,0,529.003,172.04,1243.84,1472.02,1764.59,2604.52,2678.11,5737.77,7162.73,9919.73,10784.5,13887.4,16993.9,19182.4,20491.5,24725,25763.5,29757.8,27565.7,27263.9,28557.4,27953.9,31203,31947.3,29427.6,32526.8,30891.2,34655.8,33914.6,36105.9,34683.5,35456,35944.6,29676.9,25139.8,20268.9,17263.5,14172.5,11780.7,8099.21,5814.12,4456.32,2006.56,1679.95,727.719,69.9199,0,0,0,0
0,0,0,0,0,104.88,82.7999,0,191.36,252.08,358.801,728.639,541.883,1147.24,1134.36,2704.79,3782.94,5345.88,6581.34,9916.97,11491,14236.9,16824.7,20491.5,22360.8,24760.8,23969.7,27809.5,24791.2,31161.7,25703.8,29826.8,29745.9,29896.8,29672.3,30659.4,34429.1,37457.4,35780.5,38395.9,37746,34142.3,31417.4,29136,23897,23023.1,16543.2,12656.5,9836.02,7802.07,6047.78,4296.25,1127.92,1293.53,797.638,75.4399,0,0,0,0
0,0,0,0,0,0,68.0799,81.8799,201.48,86.4799,253.92,432.402,606.282,1478.46,2157.43,2416.85,3653.23,5097.5,6511.42,10377.9,11531.4,14844.1,19072,19547.6,22104.1,20989.2,28821.4,24872.1,25031.3,25155.5,28579.4,27832.5,31488.2,27505.9,29940.9,33531.1,36156.6,36043.3,37634.4,37824.3,34075.1,36117.9,32811.2,26178.4,26568.5,21180.5,19268.9,14680.3,8492.94,7003.58,4214.38,3615.51,1462.81,1309.17,657.801,271.4,0,0,0,0
0,0,0,0,0,0,87.3999,0,0,429.642,87.3999,376.281,706.56,1741.59,2154.67,1997.36,2655.11,5585.98,7580.37,9719.19,10907.7,13559.9,18280.9,17989.3,21134.5,25551,25348.7,24618.2,26069.9,26962.2,27550,28490.2,29225.2,30062.3,29972.2,31985,36603.8,36254.4,39594.3,34758.2,36911.7,32447.7,32755.9,31480.9,26956.7,22005.7,15048.3,13592.1,9097.32,8843.43,5376.24,3773.74,2575.08,1395.65,617.321,0,0,0,0,0
0,0,0,0,0,0,0,89.2399,199.64,174.8,255.76,418.602,894.236,1328.49,1614.62,2365.34,4058.91,6178.41,7622.69,10389.8,11640,15286.6,16607.6,20073.8,22146.4,21688.3,24767.3,25578.6,26469.1,29785.4,28204.1,28363.2,25991.7,31783.5,32008.9,36886.8,33875.9,35946.5,36728.2,37705.4,36971.6,32452.3,31530.5,29851.7,25074.5,20428.9,16363.8,15120.1,12235.2,9415.62,5977.87,3790.29,1496.86,882.276,756.239,244.72,0,0,0,0
0,0,0,0,0,100.28,170.2,0,76.3599,0,174.8,604.442,920.916,1430.61,2049.8,2656.03,4153.66,4254.86,6424.03,9628.12,13374,17192.6,17276.3,20975.4,23165.7,21524.5,24162,27484.7,28791,29483.7,27287.9,28062.4,30241.7,29854.4,29089.1,34271.4,36951.3,34575.6,36744.8,38058.5,37215,34437.3,31118.4,30118.5,28834.2,23232.8,18148.4,14877.2,11768.8,6147.13,5845.4,4341.33,2846.45,1822.55,770.039,353.281,88.3199,0,0,0
0,0,0,0,0,0,276,446.202,0,96.5999,594.322,505.083,426.882,1115.96,1214.4,1991.84,4073.63,6363.32,7953.86,10125.8,13087.9,15789.8,17627.8,20671.8,23336.8,22117,25098.4,24495,26549.2,26956.7,27242.8,30623.5,33256.4,28782.7,30724.7,33311.7,34784,35569.4,36815.8,35369.4,36206.4,33872.2,32731,32940.2,23989.9,20566,18244.1,15113.6,10708.1,7432.27,6780.96,3587.91,1990,885.036,980.715,91.9999,0,0,0,0
0,0,0,0,0,0,165.6,275.08,0,338.561,95.6799,802.238,767.279,966.915,2250.35,3244.78,4443.44,5448.91,7060.62,10349.3,11720.9,14205.7,16706,17988.4,23291.7,22467.5,29174.6,25335.8,28728.5,27573,29921.6,30000.7,28672.3,30629.9,29607.9,30831.4,34741.6,36473.8,36704.2,38832.8,40764.2,33011.2,31799.2,27626.4,26455.3,23390.2,18505.4,14716.2,9226.11,7661.33,6222.57,2504.24,3351.49,1817.03,549.243,252.08,0,0,0,0
0,0,0,0,0,0,260.36,199.64,184.92,102.12,436.082,674.36,532.683,965.995,2005.64,1770.11,3599.87,5280.57,8076.21,8174.64,12954.6,14292.1,15647.2,18160.4,19715.1,25144.4,24875.8,25017.5,27309.9,29760.6,27329.3,31594.9,30227,28432.2,32571,30648.3,35237.5,35038.4,33418.7,34189.4,39406.3,34535.1,32804.7,33162.4,25255.8,23460.1,20559.6,13145.9,12661.1,7474.58,6342.16,3535.48,2729.62,1325.73,847.317,252.08,71.7599,0,0,0
0,0,0,0,0,0,0,0,204.24,370.761,435.162,450.802,1156.44,1418.65,1482.14,2304.62,3782.94,5116.82,8042.17,9105.6,15040.9,13586.5,15216.6,19031.6,20844.7,22579.7,25809.5,24035.9,23422.3,28372.4,26462.7,29534.3,31795.5,31767,32080.7,32726.4,34674.3,34991.4,36878.5,36448,36227.6,35215.4,32401.7,29062.4,25762.6,20697.5,17718.8,14123.8,10351.2,7370.63,5427.76,4156.42,2213.55,1481.22,894.236,0,73.5999,0,0,0
0,0,0,0,88.3199,0,0,0,75.4399,357.881,262.2,1300.89,1136.2,1131.6,2031.4,3930.12,3300.9,6354.12,5771.81,10065.1,13412.7,13088.9,17299.3,18790.5,23387.4,21370,26474.6,28529.8,25928.2,30205.9,28087.3,28156.3,29370.6,31846.1,31515.8,32059.5,34057.5,34287.1,33589.2,37498,34605.1,32540.6,34495.4,27688.9,28229.9,21494.2,17500.8,13603.1,9914.21,7388.11,4348.69,4617.3,2727.78,1083.76,424.122,340.401,92.9199,0,0,0
0,0,0,0,0,0,79.1199,0,81.8799,95.6799,373.521,783.838,971.515,1144.48,1976.2,1368.97,4735.05,5678.89,7638.33,9706.31,9782.67,16489.8,16603,20120.7,22158.4,23179.5,25554.7,26949.3,28344.8,25643,27783.7,26783.7,32019,31284.9,31422,33277.6,34775.7,33227.8,38611.6,34890,37180.8,33121.8,29969.4,30997.9,21653.3,23715.8,17725.3,14759.4,10462.5,8290.55,5763.53,4374.45,2198.83,1366.21,318.32,442.522,0,0,0,0
0,0,0,0,0,0,82.7999,0,83.7199,504.163,187.68,920.916,1000.03,675.28,2038.76,3321.13,4183.1,5244.69,6573.06,9719.19,12513,14663.8,17808.1,21266.1,23235.6,22535.5,22899.8,26108.5,27298.9,27791.1,29461.6,31006.2,29871.9,31436.7,32073.3,34306.4,34386.6,38241,38667.8,37101.6,38160.8,35024.6,33516.4,28836.1,26442.5,21657,16881.7,15524.8,10872.8,7584.97,4795.77,3608.15,2972.48,1385.53,851.917,0,0,0,0,0
0,0,0,0,0,0,83.7199,0,0,257.6,360.641,359.721,650.441,1051.56,1491.34,2183.19,4335.81,5850,8242.72,10388,12005.2,14227.7,17375.7,19374.7,23848.3,23641.3,24655,24680.8,25967.8,27543.6,27903.3,28304.4,26482.9,31468,30377.9,34611.6,34934.2,35746.4,35000.6,36207.3,36831.5,36370.5,33843.7,32660.2,26805.8,22421.5,19028.8,14621.5,10128.6,7924.42,6235.45,3591.59,2361.66,2338.66,874.917,280.6,0,0,0,0
0,0,0,0,0,0,0,80.0399,176.64,103.04,155.48,627.441,794.878,1354.25,2202.51,2637.63,3846.41,6641.13,7559.21,9015.45,11241.7,14288.4,15307.7,18897.3,21797.8,20342.4,24947.6,27608,26524.3,31879.2,29427.6,30137.8,29158.1,31469.8,28925.3,32600.4,32613.3,35159.2,37217.7,38837.5,36239.6,31949.1,34469.6,32663.9,23899.8,19894.4,19361.8,15528.5,11752.2,7639.25,5003.67,4564.87,2394.77,1425.09,966.915,162.84,0,0,0,0
0,0,0,0,0,0,0,180.32,170.2,270.48,572.242,588.802,708.4,905.276,2097.64,1984.48,4682.62,5480.19,7447.9,8714.64,12434.8,13905.8,16731.8,20888,21179.6,25876.7,27005.4,27723,26321,27950.2,30067.9,29360.4,29899.5,30187.5,28530.7,30674.1,32012.6,35908.7,38810.7,34040,36144.7,36850.8,32178.2,29814.9,26552.8,19744.5,18173.3,14095.3,11264.7,7409.27,6965.87,2985.36,2077.4,1081.92,381.801,252.08,99.3599,0,0,0
0,0,0,0,83.7199,0,0,0,163.76,358.801,241.96,460.923,521.643,1167.48,1869.47,2378.21,4050.63,5052.43,8400.94,10562.8,13103.6,15378.6,16712.4,18539.4,21899.9,18900,25226.3,27574.9,28086.4,27490.2,28332,29025.6,29432.2,30312.6,28287.8,33049,30230.7,34735.1,36523.6,35533.5,41091.4,35455.1,32549.8,29343.9,29053.2,19721.5,17812.7,14172.5,9937.21,6356.88,5157.3,4588.79,2034.16,1372.65,1150,489.443,0,0,0,0
0,0,0,0,0,0,0,84.6399,0,175.72,578.682,621.001,791.198,2365.34,2047.04,3825.25,3649.55,4989.87,7500.34,9208.63,12701.6,13637.1,17369.3,17504.5,20331.4,21329.5,23770.1,26418.5,26353.2,27689.9,29284.1,27384.5,28527,30977.7,32507.5,32196.6,31635.4,33998.5,38890,37418.7,39443.1,33167.9,34958.2,26673.4,25990.8,20040.7,17430.9,13473.4,11084.4,7470.9,4370.77,2968.8,2137.2,1487.66,813.278,0,0,0,0,0
0,0,0,0,0,180.32,0,0,165.6,275.08,524.403,823.398,586.042,1084.68,1582.42,2468.37,3678.98,5227.21,6849.96,8876.54,11804.7,14246.1,15062.1,19041.7,19389.4,24285.2,25598,25169.3,25379.9,27202.3,27214.3,29929.9,28928.1,29208.7,29698.1,32298.7,30727.4,35760.2,33945.1,36382.5,36421.2,37026,32742.1,28104.8,25098.4,22694.7,17353.6,13223.2,9844.3,8905.06,5850,4584.19,3205.22,1659.7,1002.79,77.2799,72.6799,0,0,0
0,0,0,0,73.5999,0,175.72,0,0,461.843,523.483,241.04,559.362,1287.09,2167.55,2878.65,3950.36,6231.77,6356.88,8593.21,13955.4,15662.8,17284.6,18148.4,20599.1,24337.7,22623.9,27245.5,26364.3,25444.3,28367.8,26872.1,28754.2,31113.8,31020,30451.5,30942.7,38963.8,34949.9,36084.7,35943.7,38974.8,33036.1,29459.8,24829.8,21313,17329.7,11705.3,10714.5,8319.07,5340.36,2766.42,2179.51,1079.16,616.401,233.68,0,0,0,0
0,0,0,0,0,0,85.5599,86.4799,93.8399,360.641,185.84,360.641,858.357,1260.41,1857.51,3104.95,4118.71,4962.28,8514.09,9508.53,9014.53,14742,17841.2,20040.7,19342.5,23842.8,22263.2,26041.4,26553.8,27976.9,29159,29144.3,29115.7,30128.6,33169.8,33676.8,32950.4,39840.5,32330,36992.8,34971.1,35164.7,32363.1,31407.3,27512.3,21054.5,16213.8,13616,11812,7918.9,5004.59,3559.39,2955.01,1531.82,729.559,105.8,0,0,0,0
0,0,0,0,83.7199,0,174.8,82.7999,171.12,0,430.562,439.762,775.558,2066.36,2030.48,2518.04,3555.71,5795.72,7458.02,9875.58,12047.5,14061.2,16723.5,18189.8,22519.9,22710.3,27103,26459.9,26407.5,28592.3,26514.2,30949.1,28923.5,28871,31895.7,31258.2,35211.7,34961.9,34240.1,34420.8,37776.4,33587.4,32741.2,28047.7,24656,23016.7,18919.3,11881.9,9315.35,7107.53,5382.68,4688.14,2381.89,1454.53,1053.4,433.322,0,0,0,0
0,0,0,0,0,0,0,0,241.04,544.643,339.481,522.563,519.803,1460.97,2238.39,2963.28,3943.92,5490.31,8030.21,10088.1,12023.6,13296.8,17265.3,19524.6,21124.4,23884.1,25000,25464.6,28547.2,27663.2,29686.1,28261.1,29084.5,32825.9,32732,33298.8,31576.5,34459.5,37982.9,36890.5,36795.5,35325.1,32732.9,29834.2,25888.7,22043.4,16278.2,15449.4,9552.69,7699.04,5598.86,4298.09,2212.63,959.555,1104.92,249.32,86.4799,0,0,0
0,0,0,0,0,0,0,0,328.441,471.963,541.883,631.121,669.76,1336.77,2612.79,2102.24,3161.07,6034.9,5784.69,10259.2,12056.7,14540.5,16011.5,21081.1,20941.3,22495.1,25639.4,24151.8,26821.5,26260.3,28320.9,30934.4,29572,29116.7,30414.7,29896.8,31373.2,33376.3,38164.5,37778.2,36377.9,33804,30680.5,31328.2,27482,23132.6,16256.2,13753,11584.8,7479.18,5738.69,3683.58,1950.44,2113.28,0,245.64,0,0,0,0
0,0,0,0,0,0,86.4799,0,207.92,153.64,351.441,636.641,532.683,1172.08,1780.23,3168.43,4722.18,5466.39,7828.75,9403.66,11100.9,13788,16754.8,20152,22012.1,22275.2,24588.8,25658.7,29026.5,29291.4,28480.1,30062.3,32002.5,27731.3,29997.9,30271.2,33507.2,35776.8,35150,37828,38636.5,37428.8,31947.3,27207.8,24465.5,21260.5,16623.2,13501,11319.9,6660.45,5573.1,3804.09,2309.22,1838.19,526.243,84.6399,0,0,0,0
0,0,0,0,0,0,0,383.641,89.2399,150.88,161,624.681,1315.61,1235.56,2198.83,2258.62,3878.61,6762.56,8400.94,10906.8,12998.7,15541.4,17151.2,18109.8,21545.7,21845.6,23001,25332.1,28676.9,28010.9,28675.1,29835.1,27518.8,29455.2,32297.8,33531.1,33341.2,35032,37736.7,36034,36837.9,34971.1,32994.6,29791.9,23364.4,20588.1,16563.4,13399.8,11667.6,8044.93,5508.71,4643.98,2303.7,1162.88,680.8,404.802,0,0,0,0
0,0,0,93.8399,0,0,0,178.48,78.1999,283.36,528.083,928.276,980.715,1432.45,2323.02,3117.83,5039.55,6873.87,6424.03,9893.98,13162.5,14408,17400.5,18638.8,20533.8,25736.9,23999.1,26000.9,28466.3,28975,28119.5,31996.9,31637.2,33122.8,28964,34100.9,34989.6,37268.4,37723.8,36138.2,36024.8,35046.7,33131.1,28201.3,25088.3,21523.6,16682.1,15187.2,10649.2,8306.19,6539.94,5082.79,2488.61,1590.7,881.356,190.44,92.9199,0,0,0
0,0,0,0,0,79.1199,99.3599,74.5199,77.2799,0,358.801,184,438.842,1208.88,2088.44,2954.09,3695.54,4284.29,7566.57,10649.2,12044.8,13075.1,16303.1,20087.6,21563.2,22882.4,23693.7,24514.3,27939.2,28251,27760.7,30577.5,30919.7,33397.5,30481.8,34222.6,33405.8,36070,35689.3,39657.9,36235,30006.2,32837.9,29897.7,26503.2,22108.7,18000.3,13225.9,10317.1,7934.54,6032.14,4141.71,3012.04,1620.14,1052.48,158.24,0,0,0,0
0,0,0,0,0,0,87.3999,166.52,91.9999,99.3599,399.282,1041.43,596.162,1308.25,1676.26,2644.99,4552.91,6414.83,7527.02,9388.02,12472.5,11224.2,17743.7,18951.5,22459.2,24766.4,23272.4,25585.1,25758.9,29280.4,26228.1,27686.2,29261.1,28455.2,29904.1,31652,37163.3,34356.2,36177.8,38576.6,38847.6,35310.4,29826.8,29211.4,26070.8,21836.4,18938.6,14171.6,10401.8,6745.08,6584.1,4792.09,2451.81,1137.12,702.88,188.6,0,0,0,0
0,0,0,0,0,0,0,0,265.88,0,554.763,454.482,554.763,1632.1,2252.19,2844.61,3855.61,6218.89,7351.31,10629.9,10223.3,14295.8,15589.2,19463.9,22197,23206.2,25058.9,29347.6,28213.3,28221.6,28759.7,29453.4,30143.3,30876.5,31166.2,30158.9,33740.4,34489,36844.4,37311.8,38155.3,38466.9,32619.7,30058.7,24559.4,21955.1,18404.2,14825.7,10528.7,8945.54,6563.86,4046.03,2928.33,1144.48,724.959,190.44,0,0,0,0
0,0,0,0,0,0,0,329.361,94.7599,469.203,365.241,275.08,1249.36,1377.25,1305.49,2795.86,4011.08,6600.66,7422.15,10319.9,11504.8,14621.5,18250.5,19973.6,19429,23151.9,24164.7,26408.4,28927.2,26587.8,26705.5,28963,26591.5,27879.4,30086.3,34415.2,32175.4,33901.7,35366.6,34515.7,36095.8,34635.6,33032.4,30031.1,26051.5,22211.7,17679.3,13448.6,10462.5,7915.22,4938.36,3403.93,1502.38,1477.54,562.122,433.322,0,0,0,0
0,0,0,0,0,0,89.2399,91.0799,0,173.88,376.281,632.961,863.877,1205.2,1462.81,2534.6,5367.04,5807.68,6673.33,9037.53,12352,14219.4,18899.1,18319.5,22059,22120.7,23957.7,27806.7,29039.4,28246.4,28971.3,29173.7,31415.5,32291.3,30592.2,34170.9,32762.3,34543.4,37861.2,38456.7,35658.8,36059.8,32432.1,31525,25643,22270.6,17420.8,14789.8,10465.2,6871.11,4852.8,3860.21,2620.15,1653.26,422.282,91.0799,0,0,0,0
0,0,0,0,0,0,0,0,87.3999,186.76,519.803,541.883,540.043,1214.4,2628.43,2415.01,3734.18,4942.04,7259.32,10047.6,12075.1,11919.6,17658.1,17569.8,22244.8,24712.1,24379.1,25600.7,27935.5,27354.1,28539,27393.7,32430.2,30081.7,30687,33049,36329,34015.1,33025,37099.7,34753.6,34346.1,33647.3,34277.9,26977.8,18482.4,19899,13597.6,10001.6,8731.2,5787.45,3256.74,2987.2,1339.53,846.397,96.5999,0,0,0,0
0,0,0,0,0,78.1999,96.5999,0,357.881,83.7199,263.12,510.603,529.923,1797.71,2492.28,1855.67,4135.27,3906.2,6367,10891.2,12452.3,14120.1,15882.7,18470.4,22552.1,24865.7,24037.8,28217,25346.8,27041.3,27822.3,27543.6,24925.5,30795.5,31967.5,31860.8,31778,38125.8,37893.5,37974.6,39575.9,35751.9,32443.1,30695.2,25237.4,20578.9,17575.3,14051.1,10590.4,6222.57,6187.61,4495.88,3242.94,1364.37,502.323,98.4399,82.7999,0,0,0
0,0,0,0,0,0,0,356.961,0,85.5599,701.96,602.602,814.198,1288.93,1127,2355.22,3477.52,6296.16,6460.83,9997.01,10968.4,14949.9,16334.3,18326,19808,23027.7,25798.5,29434,25405.7,26589.6,27247.4,30057.7,29896.8,29802.9,31397.2,32220.5,33549.6,32714.5,34139.6,37639.9,32622.5,36234.1,31812,30382.5,23773.8,20281.7,16390.5,14243.4,14113.7,8028.38,5356,3921.84,2690.07,1246.6,618.241,175.72,0,0,0,0
0,0,0,0,0,171.12,0,87.3999,172.04,187.68,81.8799,420.442,690,870.317,1023.03,3073.68,2876.81,5869.32,6861.91,9156.2,12272.9,16203.7,19286.4,21712.2,22722.3,22425.2,27879.4,25323.8,26838,28948.3,29133.2,29045.8,29680.6,32390.7,30317.2,31729.2,33557.9,35184.1,36461.8,35198.8,36248.8,32608.7,31843.3,28486.5,26579.5,25699.2,15813.7,13292.2,10162.6,8936.34,4868.44,3352.41,2771.94,1581.5,529.003,181.24,0,0,0,0
0,0,0,0,0,256.68,161.92,86.4799,276,458.163,322.001,771.878,946.675,890.556,1860.27,2669.83,4144.46,5793.88,6692.65,8130.49,12473.4,14363.9,17592.8,17548.6,22585.2,25003.7,26040.4,27629.2,28529.8,23944.9,29268.5,30417.4,28522.4,27921.7,33703.5,33846.4,34791.3,33005.7,38767.4,34912.1,37252.8,32685,36737.4,28275.9,26850.9,20370,15435.6,14468.7,9935.37,8861.82,6041.34,4277.85,2262.3,1679.03,705.64,175.72,168.36,0,0,0
0,0,0,0,0,0,0,93.8399,85.5599,185.84,336.721,521.643,725.879,1607.26,1326.65,2333.14,3783.86,6159.09,6804.88,9104.68,12587.5,15801.7,17614.9,20626.7,23832.6,24063.5,23393.8,30067.9,25906.1,31264.7,31347.5,28527,28955.7,30016.3,33689.7,33819.7,33261,32552.6,34926.9,38678.9,37197.4,35148.1,30274.8,29280.4,25742.4,22987.2,18664.5,14457.7,11258.2,6190.37,4444.36,4110.43,2664.31,1080.08,336.721,87.3999,0,0,0,0
0,0,0,0,0,0,0,0,352.361,86.4799,414.002,1050.64,1161.04,1251.2,1815.19,4064.43,4197.82,6693.57,7965.82,9975.85,11977.6,15242.4,16896.4,17881.7,22138.1,23083.8,28708.2,28341.2,25770.9,27708.3,29918.8,27882.1,30914.2,29789.1,31142.3,32697.9,34353.5,36543.8,38257.6,36221.2,34749.9,37933.1,31982.2,25605.3,26769.9,25305.4,18290.1,16181.6,12318,6828.8,3619.19,3253.98,2942.13,939.315,464.603,486.683,0,0,0,0
0,0,0,0,0,97.5199,0,0,180.32,0,249.32,624.681,591.562,931.036,1617.38,2655.11,3862.97,5496.75,7568.41,9232.55,12020.8,15562.5,16620.4,17614.9,23906.2,22611,25670.6,24893.3,27685.3,27831.5,31486.4,31902.2,30189.3,29261.1,30271.2,32282.1,35814.6,36541.1,34400.5,36753.1,37782.8,34549.8,30629,27507.7,23685.4,21042.5,15337.2,13790.8,12231.5,6473.71,5530.79,4264.05,2620.15,1526.3,769.119,365.241,0,0,0,0
